Start Time,End Time,Age,Gender,lng,lat,Campaign Start Time,Campaign End Time,Amount Spent,Swipe Ups,Purchases,Purchases Value,Total Impressions,Paid Impressions,Adds to Cart Web,Adds to Cart,Checkouts Started,Category,Sub Category,Campaign Name
2020-03-21 00:00:00 AST,2020-03-22 00:00:00 AST,21-24,Female,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,3,23.27,0,0,0,14,11,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-22 00:00:00 AST,2020-03-23 00:00:00 AST,25-34,Female,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,259.42,0,0,0,60,30,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-22 00:00:00 AST,2020-03-23 00:00:00 AST,35+,Female,41.26957379,20.19767203,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,17,6,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-22 00:00:00 AST,2020-03-23 00:00:00 AST,25-34,Male,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-22 00:00:00 AST,2020-03-23 00:00:00 AST,35+,Male,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,5,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-22 00:00:00 AST,2020-03-23 00:00:00 AST,21-24,Female,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,3,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-23 00:00:00 AST,2020-03-24 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,26.89,0,0,0,33,8,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-23 00:00:00 AST,2020-03-24 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,3,9,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-23 00:00:00 AST,2020-03-24 00:00:00 AST,25-34,Male,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,5,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-23 00:00:00 AST,2020-03-24 00:00:00 AST,21-24,Female,41.32409757,27.54263114,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,40.94,0,0,0,3,6,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-24 00:00:00 AST,2020-03-25 00:00:00 AST,25-34,Female,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,52,6,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-24 00:00:00 AST,2020-03-25 00:00:00 AST,35+,Female,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,3,117.74,0,0,0,18,13,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-24 00:00:00 AST,2020-03-25 00:00:00 AST,25-34,Male,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,5,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-24 00:00:00 AST,2020-03-25 00:00:00 AST,35+,Male,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-24 00:00:00 AST,2020-03-25 00:00:00 AST,21-24,Female,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,32.38,0,0,0,9,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-25 00:00:00 AST,2020-03-26 00:00:00 AST,25-34,Female,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,5,594.3,0,0,0,97,22,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-25 00:00:00 AST,2020-03-26 00:00:00 AST,35+,Female,38.44848069,38.85123071,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,13.3,0,0,0,22,4,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-25 00:00:00 AST,2020-03-26 00:00:00 AST,25-34,Male,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-25 00:00:00 AST,2020-03-26 00:00:00 AST,35+,Male,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-25 00:00:00 AST,2020-03-26 00:00:00 AST,21-24,Female,41.79308608,30.99900163,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,49.06,0,0,0,15,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-26 00:00:00 AST,2020-03-27 00:00:00 AST,25-34,Female,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,5,519.13,0,0,0,85,36,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-26 00:00:00 AST,2020-03-27 00:00:00 AST,35+,Female,41.32409757,27.54263114,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,3,497.13,0,0,0,23,11,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-26 00:00:00 AST,2020-03-27 00:00:00 AST,25-34,Male,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,8,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-26 00:00:00 AST,2020-03-27 00:00:00 AST,35+,Male,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,4,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-26 00:00:00 AST,2020-03-27 00:00:00 AST,21-24,Female,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,58.69,0,0,0,41,16,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-27 00:00:00 AST,2020-03-28 00:00:00 AST,25-34,Female,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,8,415.85,0,0,0,122,26,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-27 00:00:00 AST,2020-03-28 00:00:00 AST,35+,Female,41.26957379,20.19767203,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,116.75,0,0,0,28,8,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-27 00:00:00 AST,2020-03-28 00:00:00 AST,21-24,Male,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-27 00:00:00 AST,2020-03-28 00:00:00 AST,25-34,Male,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,5,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-27 00:00:00 AST,2020-03-28 00:00:00 AST,35+,Male,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-27 00:00:00 AST,2020-03-28 00:00:00 AST,21-24,Female,38.44848069,38.85123071,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,274.5,0,0,0,34,12,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-28 00:00:00 AST,2020-03-29 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,5,486.64,0,0,0,82,43,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-28 00:00:00 AST,2020-03-29 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,45.01,0,0,0,44,4,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-28 00:00:00 AST,2020-03-29 00:00:00 AST,21-24,Male,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-28 00:00:00 AST,2020-03-29 00:00:00 AST,25-34,Male,41.32409757,27.54263114,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,3,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-28 00:00:00 AST,2020-03-29 00:00:00 AST,35+,Male,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-28 00:00:00 AST,2020-03-29 00:00:00 AST,21-24,Female,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,3,117.02,0,0,0,29,12,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-29 00:00:00 AST,2020-03-30 00:00:00 AST,25-34,Female,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,68.47,0,0,0,58,19,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-29 00:00:00 AST,2020-03-30 00:00:00 AST,35+,Female,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,43.11,0,0,0,28,3,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-29 00:00:00 AST,2020-03-30 00:00:00 AST,21-24,Male,41.26957379,20.19767203,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,4,4,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-29 00:00:00 AST,2020-03-30 00:00:00 AST,25-34,Male,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,8.22,0,0,0,0,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-29 00:00:00 AST,2020-03-30 00:00:00 AST,21-24,Female,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,59.15,0,0,0,10,4,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-30 00:00:00 AST,2020-03-31 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,3,141.13,0,0,0,94,23,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-30 00:00:00 AST,2020-03-31 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,15,7,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-30 00:00:00 AST,2020-03-31 00:00:00 AST,25-34,Male,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,4,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-30 00:00:00 AST,2020-03-31 00:00:00 AST,35+,Male,41.32409757,27.54263114,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,3,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-30 00:00:00 AST,2020-03-31 00:00:00 AST,21-24,Female,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,79.56,0,0,0,10,4,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-31 00:00:00 AST,2020-04-01 00:00:00 AST,25-34,Female,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,127.63,0,0,0,68,17,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-31 00:00:00 AST,2020-04-01 00:00:00 AST,35+,Female,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,118.93,0,0,0,35,8,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-31 00:00:00 AST,2020-04-01 00:00:00 AST,21-24,Male,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,3,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-31 00:00:00 AST,2020-04-01 00:00:00 AST,25-34,Male,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,3,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-31 00:00:00 AST,2020-04-01 00:00:00 AST,35+,Male,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,84.65,0,0,0,0,5,M&B,Engaging Content,Safety & Mother Day Campaign
2020-03-31 00:00:00 AST,2020-04-01 00:00:00 AST,21-24,Female,38.44848069,38.85123071,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,52.07,0,0,0,21,5,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-01 00:00:00 AST,2020-04-02 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,31.98,0,0,0,117,26,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-01 00:00:00 AST,2020-04-02 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,10,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-01 00:00:00 AST,2020-04-02 00:00:00 AST,21-24,Male,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,19,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-01 00:00:00 AST,2020-04-02 00:00:00 AST,21-24,Female,41.32409757,27.54263114,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,32,3,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-02 00:00:00 AST,2020-04-03 00:00:00 AST,25-34,Female,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,12,709.6,0,0,0,364,71,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-02 00:00:00 AST,2020-04-03 00:00:00 AST,35+,Female,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,5,181.72,0,0,0,201,27,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-02 00:00:00 AST,2020-04-03 00:00:00 AST,21-24,Male,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,61,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-02 00:00:00 AST,2020-04-03 00:00:00 AST,25-34,Male,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,34.33,0,0,0,57,5,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-02 00:00:00 AST,2020-04-03 00:00:00 AST,35+,Male,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,14,9,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-02 00:00:00 AST,2020-04-03 00:00:00 AST,21-24,Female,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,7,412.1,0,0,0,170,63,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-03 00:00:00 AST,2020-04-04 00:00:00 AST,25-34,Female,38.44848069,38.85123071,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,9,502.68,0,0,0,265,54,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-03 00:00:00 AST,2020-04-04 00:00:00 AST,35+,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,184.71,0,0,0,76,27,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-03 00:00:00 AST,2020-04-04 00:00:00 AST,21-24,Male,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,101.41,0,0,0,32,6,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-03 00:00:00 AST,2020-04-04 00:00:00 AST,25-34,Male,41.79308608,30.99900163,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,6,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-03 00:00:00 AST,2020-04-04 00:00:00 AST,35+,Male,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,62.49,0,0,0,2,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-03 00:00:00 AST,2020-04-04 00:00:00 AST,21-24,Female,41.32409757,27.54263114,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,153.11,0,0,0,83,14,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-04 00:00:00 AST,2020-04-05 00:00:00 AST,25-34,Female,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,7,228.32,0,0,0,161,23,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-04 00:00:00 AST,2020-04-05 00:00:00 AST,35+,Female,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,17.45,0,0,0,10,8,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-04 00:00:00 AST,2020-04-05 00:00:00 AST,21-24,Male,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,5,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-04 00:00:00 AST,2020-04-05 00:00:00 AST,25-34,Male,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-04 00:00:00 AST,2020-04-05 00:00:00 AST,21-24,Female,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,35,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-05 00:00:00 AST,2020-04-06 00:00:00 AST,25-34,Female,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,9,594.51,0,0,0,178,35,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-05 00:00:00 AST,2020-04-06 00:00:00 AST,35+,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,67.62,0,0,0,24,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-05 00:00:00 AST,2020-04-06 00:00:00 AST,25-34,Male,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,60.39,0,0,0,1,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-05 00:00:00 AST,2020-04-06 00:00:00 AST,35+,Male,41.79308608,30.99900163,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-05 00:00:00 AST,2020-04-06 00:00:00 AST,21-24,Female,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,50,8,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-06 00:00:00 AST,2020-04-07 00:00:00 AST,25-34,Female,41.32409757,27.54263114,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,3,151.93,0,0,0,124,21,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-06 00:00:00 AST,2020-04-07 00:00:00 AST,35+,Female,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,19.96,0,0,0,48,16,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-06 00:00:00 AST,2020-04-07 00:00:00 AST,21-24,Male,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,80.31,0,0,0,14,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-06 00:00:00 AST,2020-04-07 00:00:00 AST,25-34,Male,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,29.19,0,0,0,7,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-06 00:00:00 AST,2020-04-07 00:00:00 AST,35+,Male,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-06 00:00:00 AST,2020-04-07 00:00:00 AST,21-24,Female,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,22,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-07 00:00:00 AST,2020-04-08 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,319.18,0,0,0,158,26,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-07 00:00:00 AST,2020-04-08 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,71.71,0,0,0,55,13,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-07 00:00:00 AST,2020-04-08 00:00:00 AST,21-24,Male,41.79308608,30.99900163,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,6,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-07 00:00:00 AST,2020-04-08 00:00:00 AST,25-34,Male,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-07 00:00:00 AST,2020-04-08 00:00:00 AST,35+,Male,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,5,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-07 00:00:00 AST,2020-04-08 00:00:00 AST,21-24,Female,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,5,262.85,0,0,0,14,9,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-08 00:00:00 AST,2020-04-09 00:00:00 AST,25-34,Female,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,5,396.94,0,0,0,135,16,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-08 00:00:00 AST,2020-04-09 00:00:00 AST,35+,Female,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,6,589.96,0,0,0,51,14,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-08 00:00:00 AST,2020-04-09 00:00:00 AST,21-24,Male,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-08 00:00:00 AST,2020-04-09 00:00:00 AST,25-34,Male,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-08 00:00:00 AST,2020-04-09 00:00:00 AST,21-24,Female,38.44848069,38.85123071,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,16,6,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-09 00:00:00 AST,2020-04-10 00:00:00 AST,25-34,Female,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,5,285.36,0,0,0,59,10,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-09 00:00:00 AST,2020-04-10 00:00:00 AST,35+,Female,42.83586075,17.32414503,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,39.68,0,0,0,19,7,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-09 00:00:00 AST,2020-04-10 00:00:00 AST,21-24,Male,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-09 00:00:00 AST,2020-04-10 00:00:00 AST,25-34,Male,46.6794872,24.82390293,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,5,4,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-09 00:00:00 AST,2020-04-10 00:00:00 AST,21-24,Female,43.58335462,26.15944055,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,14.78,0,0,0,9,5,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-10 00:00:00 AST,2020-04-11 00:00:00 AST,25-34,Female,50.15975918,22.77361278,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,3,106.33,0,0,0,39,20,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-10 00:00:00 AST,2020-04-11 00:00:00 AST,35+,Female,38.85123071,24.97858867,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,35.61,0,0,0,16,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-10 00:00:00 AST,2020-04-11 00:00:00 AST,21-24,Male,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,2,1,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-10 00:00:00 AST,2020-04-11 00:00:00 AST,25-34,Male,45.16650165,18.34124806,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,0,0,0,0,0,1,0,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-10 00:00:00 AST,2020-04-11 00:00:00 AST,35+,Male,36.6272959,28.20195657,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,1,26.78,0,0,0,0,2,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-10 00:00:00 AST,2020-04-11 00:00:00 AST,21-24,Female,42.69841226,18.97458543,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,49.39,0,0,0,12,8,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-11 00:00:00 AST,2020-04-12 00:00:00 AST,25-34,Female,40.21003917,21.30844156,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,4,334.26,0,0,0,42,12,M&B,Engaging Content,Safety & Mother Day Campaign
2020-04-11 00:00:00 AST,2020-04-12 00:00:00 AST,35+,Female,38.44848069,38.85123071,2020-03-08 17:28:41 AST,2020-03-15 23:59:59 AST,0,0,2,67.41,0,0,0,30,8,M&B,Engaging Content,Safety & Mother Day Campaign
